"","doc_id","text"
"335","335"," fecha podemos digna digno representante ministro salustedesta cartera va mal peor"
"336","336"," pobre persona tendoctora familia pronuncie respecto protegen indaguen inconcebible pais latinoamericano recibir famosos medios detectar virus digan resultados caso indignante"
"337","337"," mejor pueden lugar esperando resultado esque tomen medidas ahora digo tomen medidas bioseguridad ustedes ciustedadanos esperarqueel gobierno diga mal acostumbrados "
"338","338","risa llegan reactivos rapido resultados mejor regresen muestras hacemos si cogian turno"
"339","339"," comentarios murio hoy ojala cierto suele detallo"
"340","340"," hartos reactivos hagan prueba sospechosos ecuador google map "
"341","341"," vez menos texto tal signos vitales"
"342","342","cabe preguntar tantas mentiras parte cartera "
"343","343","digo lugar montar lenin on ice gastarse millonadas fachada pongan controles aeropuertos aduanas puertos etc hagan informes epidemiologicos semanales trimestrales hacen ahora gracias ministraquemando sacando epidemiologos habia sobrino nadie queja"
"344","344"," ecuador momento"
"345","345","si despues tiempo pasado coronavirus"
"346","346","escriban bien senoresministerio salud publicano usan articulos verguenza"
"347","347"," entiendo hacen esperando resultados nosotroos debemos preparados peor tomemos medidas preventivas necesarias diosito apiade nosotroos"
"348","348"," atencion oportuna si medicina sintomatica dando"
"349","349"," piensan ascuas sinceros primera vez vida sirvan verdad vayanse casas si pueden delen puesto "
"350","350","bueno jasta informar resultados tanta vuelta digan vez"
"351","351","senora ministra respeto usted merece si supone ecuador reactivos detectar coronavirus anunciaron noticia ultimo minuto vez tenernos rumor hacen prueba senor confirman resultado tipo comunicado si bien cierto oficial alteran poblacion rumores senor murio vez fuertes peor"
"352","352","seria bueno desmientan entonces empezando circular redes imagen"
"353","353"," pues senora ministra reactivos ahora excusa dejeme adivinar sabe usarlo"
"354","354"," paso resultados paciente"
"355","355","honestamente tristemente interesa vaya paciente hora hora resultado prioridad momentos marean perdiz"
"356","356"," mismo hacen misadelos dias usteds siguen mentira"
"357","357"," sospechoso muera normal pase semana triste gripe tos ustedes sigue sospechoso"
"358","358"," aburren mismo den informaciondeq portador virus parecen programa tv haciendo suspenso"
"359","359"," comento despidiendo mucha gente sector publico"
"360","360"," fecha podemos digna digno representante ministro salustedesta cartera va mal peor"
"361","361"," pobre persona tendoctora familia pronuncie respecto protegen indaguen inconcebible pais latinoamericano recibir famosos medios detectar virus digan resultados caso indignante"
"362","362"," mejor pueden lugar esperando resultado esque tomen medidas ahora digo tomen medidas bioseguridad ustedes ciustedadanos esperarqueel gobierno diga mal acostumbrados "
"363","363","risa llegan reactivos rapido resultados mejor regresen muestras hacemos si cogian turno"
"364","364"," comentarios murio hoy ojala cierto suele detallo"
"365","365"," hartos reactivos hagan prueba sospechosos ecuador google map "
"366","366"," vez menos texto tal signos vitales"
"367","367","cabe preguntar tantas mentiras parte cartera "
"368","368","digo lugar montar lenin on ice gastarse millonadas fachada pongan controles aeropuertos aduanas puertos etc hagan informes epidemiologicos semanales trimestrales hacen ahora gracias ministraquemando sacando epidemiologos habia sobrino nadie queja"
"369","369"," ecuador momento"
"370","370","si despues tiempo pasado coronavirus"
"371","371","escriban bien senoresministerio salud publicano usan articulos verguenza"
"372","372"," entiendo hacen esperando resultados nosotroos debemos preparados peor tomemos medidas preventivas necesarias diosito apiade nosotroos"
"373","373"," atencion oportuna si medicina sintomatica dando"
"374","374"," piensan ascuas sinceros primera vez vida sirvan verdad vayanse casas si pueden delen puesto "
"375","375","bueno jasta informar resultados tanta vuelta digan vez"
"376","376","senora ministra respeto usted merece si supone ecuador reactivos detectar coronavirus anunciaron noticia ultimo minuto vez tenernos rumor hacen prueba senor confirman resultado tipo comunicado si bien cierto oficial alteran poblacion rumores senor murio vez fuertes peor"
"377","377","seria bueno desmientan entonces empezando circular redes imagen"
"378","378"," pues senora ministra reactivos ahora excusa dejeme adivinar sabe usarlo"
"379","379"," paso resultados paciente"
"380","380","honestamente tristemente interesa vaya paciente hora hora resultado prioridad momentos marean perdiz"
"381","381"," mismo hacen misadelos dias usteds siguen mentira"
"382","382"," sospechoso muera normal pase semana triste gripe tos ustedes sigue sospechoso"
"383","383"," aburren mismo den informaciondeq portador virus parecen programa tv haciendo suspenso"
"384","384"," comento despidiendo mucha gente sector publico"
"385","385"," fecha podemos digna digno representante ministro salustedesta cartera va mal peor"
"386","386"," pobre persona tendoctora familia pronuncie respecto protegen indaguen inconcebible pais latinoamericano recibir famosos medios detectar virus digan resultados caso indignante"
"387","387"," mejor pueden lugar esperando resultado esque tomen medidas ahora digo tomen medidas bioseguridad ustedes ciustedadanos esperarqueel gobierno diga mal acostumbrados "
"388","388","risa llegan reactivos rapido resultados mejor regresen muestras hacemos si cogian turno"
"389","389"," comentarios murio hoy ojala cierto suele detallo"
"390","390"," hartos reactivos hagan prueba sospechosos ecuador google map "
"391","391"," vez menos texto tal signos vitales"
"392","392","cabe preguntar tantas mentiras parte cartera "
"393","393","digo lugar montar lenin on ice gastarse millonadas fachada pongan controles aeropuertos aduanas puertos etc hagan informes epidemiologicos semanales trimestrales hacen ahora gracias ministraquemando sacando epidemiologos habia sobrino nadie queja"
"394","394"," ecuador momento"
"395","395","si despues tiempo pasado coronavirus"
"396","396","escriban bien senoresministerio salud publicano usan articulos verguenza"
"397","397"," entiendo hacen esperando resultados nosotroos debemos preparados peor tomemos medidas preventivas necesarias diosito apiade nosotroos"
"398","398"," atencion oportuna si medicina sintomatica dando"
"399","399"," piensan ascuas sinceros primera vez vida sirvan verdad vayanse casas si pueden delen puesto "
"400","400","bueno jasta informar resultados tanta vuelta digan vez"
"401","401","senora ministra respeto usted merece si supone ecuador reactivos detectar coronavirus anunciaron noticia ultimo minuto vez tenernos rumor hacen prueba senor confirman resultado tipo comunicado si bien cierto oficial alteran poblacion rumores senor murio vez fuertes peor"
"402","402","seria bueno desmientan entonces empezando circular redes imagen"
"403","403"," pues senora ministra reactivos ahora excusa dejeme adivinar sabe usarlo"
"404","404"," paso resultados paciente"
"405","405","honestamente tristemente interesa vaya paciente hora hora resultado prioridad momentos marean perdiz"
"406","406"," mismo hacen misadelos dias usteds siguen mentira"
"407","407"," sospechoso muera normal pase semana triste gripe tos ustedes sigue sospechoso"
"408","408"," aburren mismo den informaciondeq portador virus parecen programa tv haciendo suspenso"
"409","409"," comento despidiendo mucha gente sector publico"
"410","410"," fecha podemos digna digno representante ministro salustedesta cartera va mal peor"
"411","411"," pobre persona tendoctora familia pronuncie respecto protegen indaguen inconcebible pais latinoamericano recibir famosos medios detectar virus digan resultados caso indignante"
"412","412"," mejor pueden lugar esperando resultado esque tomen medidas ahora digo tomen medidas bioseguridad ustedes ciustedadanos esperarqueel gobierno diga mal acostumbrados "
"413","413","risa llegan reactivos rapido resultados mejor regresen muestras hacemos si cogian turno"
"414","414"," comentarios murio hoy ojala cierto suele detallo"
"415","415"," hartos reactivos hagan prueba sospechosos ecuador google map "
"416","416"," vez menos texto tal signos vitales"
"417","417","cabe preguntar tantas mentiras parte cartera "
"418","418","digo lugar montar lenin on ice gastarse millonadas fachada pongan controles aeropuertos aduanas puertos etc hagan informes epidemiologicos semanales trimestrales hacen ahora gracias ministraquemando sacando epidemiologos habia sobrino nadie queja"
"419","419"," ecuador momento"
"420","420","si despues tiempo pasado coronavirus"
"421","421","escriban bien senoresministerio salud publicano usan articulos verguenza"
"422","422"," entiendo hacen esperando resultados nosotroos debemos preparados peor tomemos medidas preventivas necesarias diosito apiade nosotroos"
"423","423"," atencion oportuna si medicina sintomatica dando"
"424","424"," piensan ascuas sinceros primera vez vida sirvan verdad vayanse casas si pueden delen puesto "
"425","425","bueno jasta informar resultados tanta vuelta digan vez"
"426","426","senora ministra respeto usted merece si supone ecuador reactivos detectar coronavirus anunciaron noticia ultimo minuto vez tenernos rumor hacen prueba senor confirman resultado tipo comunicado si bien cierto oficial alteran poblacion rumores senor murio vez fuertes peor"
"427","427","seria bueno desmientan entonces empezando circular redes imagen"
"428","428"," pues senora ministra reactivos ahora excusa dejeme adivinar sabe usarlo"
"429","429"," paso resultados paciente"
"430","430","honestamente tristemente interesa vaya paciente hora hora resultado prioridad momentos marean perdiz"
"431","431"," mismo hacen misadelos dias usteds siguen mentira"
"432","432"," sospechoso muera normal pase semana triste gripe tos ustedes sigue sospechoso"
"433","433"," aburren mismo den informaciondeq portador virus parecen programa tv haciendo suspenso"
"434","434"," comento despidiendo mucha gente sector publico"
"435","435"," fecha podemos digna digno representante ministro salustedesta cartera va mal peor"
"436","436"," pobre persona tendoctora familia pronuncie respecto protegen indaguen inconcebible pais latinoamericano recibir famosos medios detectar virus digan resultados caso indignante"
"437","437"," mejor pueden lugar esperando resultado esque tomen medidas ahora digo tomen medidas bioseguridad ustedes ciustedadanos esperarqueel gobierno diga mal acostumbrados "
"438","438","risa llegan reactivos rapido resultados mejor regresen muestras hacemos si cogian turno"
"439","439"," comentarios murio hoy ojala cierto suele detallo"
"440","440"," hartos reactivos hagan prueba sospechosos ecuador google map "
